gene_id,region,sequence_length,mfe,mfe_per_nucleotide
ENSCGRT00001013835,5'UTR,19,-8.478907263739483,-0.4462582770389202
ENSCGRT00001013836,5'UTR,19,-7.089860952909342,-0.37315057646891275
ENSCGRT00001013859,5'UTR,19,-8.050500680088243,-0.42371056210990754
ENSCGRT00001014016,5'UTR,19,-6.467293289693773,-0.3403838573523038
ENSCGRT00001013984,5'UTR,19,-6.890091060995916,-0.362636371631364
ENSCGRT00001013980,5'UTR,19,-6.939668378644897,-0.3652457041392051
ENSCGRT00001013962,5'UTR,19,-7.071473008502207,-0.37218278992116877
ENSCGRT00001013959,5'UTR,19,-6.507223182442062,-0.3424854306548454
ENSCGRT00001013957,5'UTR,19,-7.924180688524541,-0.4170621415012916
ENSCGRT00001013930,5'UTR,19,-8.864799880358389,-0.46656841475570465
ENSCGRT00001013929,5'UTR,19,-8.501224264087123,-0.4474328560045854
ENSCGRT00001013922,5'UTR,19,-7.269472487913219,-0.3826038151533273
ENSCGRT00001013911,5'UTR,19,-9.014206900366421,-0.4744319421245485
ENSCGRT00001013887,5'UTR,19,-6.9127906324124,-0.3638310859164421
ENSCGRT00001013876,5'UTR,19,-8.888897632360779,-0.4678367174926726
ENSCGRT00001013837,5'UTR,19,-6.907696869794944,-0.36356299314710233
ENSCGRT00001013723,5'UTR,19,-6.451503859394523,-0.33955283470497494
ENSCGRT00001014384,5'UTR,19,-7.059044375822318,-0.3715286513590694
ENSCGRT00001014873,5'UTR,19,-7.969636980245911,-0.4194545779076795
ENSCGRT00001014868,5'UTR,19,-7.253087332177029,-0.3817414385356331
ENSCGRT00001014839,5'UTR,19,-6.116412933373126,-0.32191647017753294
ENSCGRT00001014837,5'UTR,19,-6.815720422824902,-0.3587221275171001
ENSCGRT00001014836,5'UTR,19,-7.019418950454997,-0.36944310265552616
ENSCGRT00001014834,5'UTR,19,-9.07692022327635,-0.4777326433303342
ENSCGRT00001014833,5'UTR,19,-7.432363924807201,-0.3911770486740632
ENSCGRT00001014823,5'UTR,19,-8.417521753992512,-0.443027460736448
ENSCGRT00001014819,5'UTR,19,-7.384912808869155,-0.3886796215194292
ENSCGRT00001014800,5'UTR,19,-8.383274958141955,-0.441224997796945
ENSCGRT00001014795,5'UTR,19,-8.21171990424367,-0.4321957844338774
ENSCGRT00001014790,5'UTR,19,-7.943888807655964,-0.41809941092926123
ENSCGRT00001014774,5'UTR,19,-7.667294307848962,-0.4035418056762612
ENSCGRT00001014769,5'UTR,19,-7.5253280295963085,-0.39606989629454253
ENSCGRT00001014892,5'UTR,19,-8.496238320838579,-0.44717043793887257
ENSCGRT00001014768,5'UTR,19,-6.451347570153704,-0.3395446089554581
ENSCGRT00001014911,5'UTR,19,-6.397668752869563,-0.33671940804576644
ENSCGRT00001015130,5'UTR,19,-8.564543270613246,-0.450765435295434
ENSCGRT00001015116,5'UTR,19,-6.22287987782338,-0.32751999356965156
ENSCGRT00001015100,5'UTR,19,-7.401886407865806,-0.38957296883504244
ENSCGRT00001015089,5'UTR,19,-7.993079472268041,-0.4206883932772653
ENSCGRT00001015085,5'UTR,19,-8.777372264147624,-0.4619669612709276
ENSCGRT00001014997,5'UTR,19,-8.301573933379316,-0.43692494386206926
ENSCGRT00001014989,5'UTR,19,-7.356520171388788,-0.3871852721783573
ENSCGRT00001014975,5'UTR,19,-6.681484748933935,-0.35165709204915446
ENSCGRT00001014945,5'UTR,19,-7.0671174516558,-0.37195355008714737
ENSCGRT00001014941,5'UTR,19,-7.453140792619156,-0.3922705680325872
ENSCGRT00001014916,5'UTR,19,-6.242411020883638,-0.32854794846755986
ENSCGRT00001014760,5'UTR,19,-6.845113016890821,-0.36026910615214847
ENSCGRT00001014736,5'UTR,19,-8.991958933743739,-0.4732609965128283
ENSCGRT00001014526,5'UTR,19,-6.544777568108771,-0.3444619772688827
ENSCGRT00001014505,5'UTR,19,-7.273970994418315,-0.38284057865359555
ENSCGRT00001014500,5'UTR,19,-8.657049000946104,-0.4556341579445318
ENSCGRT00001014499,5'UTR,19,-6.476882055710396,-0.3408885292479156
ENSCGRT00001014496,5'UTR,19,-8.804867962361195,-0.46341410328216814
ENSCGRT00001014493,5'UTR,19,-7.645325839461966,-0.4023855704979982
ENSCGRT00001014487,5'UTR,19,-8.791533097644157,-0.4627122682970609
ENSCGRT00001014476,5'UTR,19,-8.354410279974106,-0.43970580420916344
ENSCGRT00001014466,5'UTR,19,-8.405086700537707,-0.44237298423882665
ENSCGRT00001014460,5'UTR,19,-7.8585223955901045,-0.41360644187316337
ENSCGRT00001014447,5'UTR,19,-7.268712016170056,-0.3825637903247398
ENSCGRT00001014438,5'UTR,19,-6.79060964241619,-0.357400507495589
ENSCGRT00001014423,5'UTR,19,-8.050559912052393,-0.42371367958170486
ENSCGRT00001014415,5'UTR,19,-6.153745452245704,-0.32388133959187915
ENSCGRT00001014407,5'UTR,19,-8.860185580011697,-0.46632555684272087
ENSCGRT00001014400,5'UTR,19,-8.154707999428537,-0.42919515786465984
ENSCGRT00001014547,5'UTR,19,-6.290150647047847,-0.33106056037093934
ENSCGRT00001014554,5'UTR,19,-6.315494598310571,-0.33239445254266164
ENSCGRT00001014729,5'UTR,19,-9.00349453468042,-0.47386813340423267
ENSCGRT00001014724,5'UTR,19,-7.922831355003521,-0.4169911239475537
ENSCGRT00001014720,5'UTR,19,-6.339032397601457,-0.3336332840842872
ENSCGRT00001014703,5'UTR,19,-6.575139995716447,-0.3460599997745499
ENSCGRT00001014682,5'UTR,19,-8.234689095044175,-0.4334046892128513
ENSCGRT00001014643,5'UTR,19,-6.54142004328333,-0.34428526543596477
ENSCGRT00001014632,5'UTR,19,-8.606825557379983,-0.4529908188094728
ENSCGRT00001014620,5'UTR,19,-8.056479933570264,-0.4240252596615928
ENSCGRT00001014603,5'UTR,19,-8.285467969627058,-0.43607726155931886
ENSCGRT00001014594,5'UTR,19,-8.869410619071079,-0.46681108521426734
ENSCGRT00001014582,5'UTR,19,-9.031816933507393,-0.47535878597407333
ENSCGRT00001014570,5'UTR,19,-7.048622465265234,-0.3709801297508018
ENSCGRT00001014555,5'UTR,19,-7.234117516814706,-0.380743027200774
ENSCGRT00001014552,5'UTR,19,-8.383346566528303,-0.4412287666593844
ENSCGRT00001013712,5'UTR,19,-7.597850289069565,-0.3998868573194508
ENSCGRT00001013707,5'UTR,19,-8.36242973973612,-0.4401278810387432
ENSCGRT00001013683,5'UTR,19,-6.352527346882022,-0.334343544572738
ENSCGRT00001013063,5'UTR,19,-7.234715724194919,-0.38077451179973254
ENSCGRT00001013053,5'UTR,19,-8.914267742791466,-0.46917198646270875
ENSCGRT00001013051,5'UTR,19,-7.803499668844266,-0.4107105088865403
ENSCGRT00001013043,5'UTR,19,-6.522070334851951,-0.34326685972905
ENSCGRT00001013024,5'UTR,19,-7.6885351878801576,-0.4046597467305346
ENSCGRT00001013012,5'UTR,19,-8.293988951295866,-0.43652573427872976
ENSCGRT00001013003,5'UTR,19,-6.975533829166061,-0.3671333594297927
ENSCGRT00001013002,5'UTR,19,-7.1707761591529655,-0.3774092715343666
ENSCGRT00001012994,5'UTR,19,-6.618733406285377,-0.3483543898044935
ENSCGRT00001012979,5'UTR,19,-7.098933742813766,-0.3736280917270403
ENSCGRT00001012977,5'UTR,19,-6.875417723036953,-0.3618640906861554
ENSCGRT00001012968,5'UTR,19,-7.5781020782598025,-0.3988474778031475
ENSCGRT00001012951,5'UTR,19,-6.73742037944674,-0.35460107260246
ENSCGRT00001012933,5'UTR,19,-9.034711093889731,-0.4755111102047227
ENSCGRT00001013064,5'UTR,19,-8.273477083582991,-0.43544616229384164
ENSCGRT00001013071,5'UTR,19,-7.743418694024754,-0.40754835231709235
ENSCGRT00001013075,5'UTR,19,-6.513080163089173,-0.342793692794167
ENSCGRT00001013157,5'UTR,19,-8.868349976005153,-0.46675526189500804
ENSCGRT00001013151,5'UTR,19,-6.75600673259435,-0.35557930171549207
ENSCGRT00001013148,5'UTR,19,-8.72882941907399,-0.4594120746881048
ENSCGRT00001013143,5'UTR,19,-8.067337221572979,-0.42459669587226206
ENSCGRT00001013142,5'UTR,19,-6.97363254658219,-0.3670332919253784
ENSCGRT00001013141,5'UTR,19,-7.240128422277068,-0.38105939064616146
ENSCGRT00001013136,5'UTR,19,-7.15155974152118,-0.3763978811326937
ENSCGRT00001013110,5'UTR,19,-6.9365181421784445,-0.36507990221991815
ENSCGRT00001013108,5'UTR,19,-8.776355312801119,-0.46191343751584835
ENSCGRT00001013102,5'UTR,19,-8.734368346330145,-0.45970359717527076
ENSCGRT00001013088,5'UTR,19,-6.214818168704596,-0.3270956930897156
ENSCGRT00001013084,5'UTR,19,-6.445645121518831,-0.3392444800799385
ENSCGRT00001013080,5'UTR,19,-6.649139384525844,-0.3499547044487286
ENSCGRT00001013077,5'UTR,19,-9.090374439505817,-0.4784407599739904
ENSCGRT00001013161,5'UTR,19,-6.632992027874069,-0.3491048435723194
ENSCGRT00001012925,5'UTR,19,-7.49996498760971,-0.3947349993478795
ENSCGRT00001012917,5'UTR,19,-7.270378408470945,-0.3826514951826813
ENSCGRT00001012784,5'UTR,19,-6.46878146999852,-0.3404621826315011
ENSCGRT00001012777,5'UTR,19,-7.176496455426894,-0.3777103397593102
ENSCGRT00001012776,5'UTR,19,-9.0529523068731,-0.4764711740459527
ENSCGRT00001012766,5'UTR,19,-8.421352936933909,-0.4432291019438899
ENSCGRT00001012761,5'UTR,19,-7.340827654648809,-0.38635935024467416
ENSCGRT00001012749,5'UTR,19,-6.494159110224457,-0.3417978479065504
ENSCGRT00001012724,5'UTR,19,-9.020828441722323,-0.4747804443011749
ENSCGRT00001012710,5'UTR,19,-6.42909612376148,-0.3383734801979726
ENSCGRT00001012687,5'UTR,19,-6.346121161600105,-0.3340063769263213
ENSCGRT00001012685,5'UTR,19,-6.849848780578335,-0.36051835687254397
ENSCGRT00001012673,5'UTR,19,-7.26994653386232,-0.3826287649401221
ENSCGRT00001012670,5'UTR,19,-7.869405904637675,-0.414179258138825
ENSCGRT00001012659,5'UTR,19,-6.958321594311945,-0.36622745233220766
ENSCGRT00001012806,5'UTR,19,-6.629662703019281,-0.3489296159483832
ENSCGRT00001012918,5'UTR,19,-8.304302659828215,-0.43706856104359026
ENSCGRT00001012808,5'UTR,19,-7.676630042870222,-0.40403316015106433
ENSCGRT00001012911,5'UTR,19,-8.231887924968175,-0.43325725920885133
ENSCGRT00001012903,5'UTR,19,-7.283687819735988,-0.3833519905124204
ENSCGRT00001012880,5'UTR,19,-8.62250130099654,-0.45381585794718626
ENSCGRT00001012870,5'UTR,19,-7.326536806051179,-0.3856072003184831
ENSCGRT00001012852,5'UTR,19,-6.776458314377957,-0.3566557007567346
ENSCGRT00001012845,5'UTR,19,-6.438673348129988,-0.3388775446384204
ENSCGRT00001012843,5'UTR,19,-8.339674323938466,-0.4389302275757087
ENSCGRT00001012842,5'UTR,19,-8.962694341045573,-0.47172075479187225
ENSCGRT00001012832,5'UTR,19,-8.688059934176778,-0.45726631232509357
ENSCGRT00001012827,5'UTR,19,-8.742288698407275,-0.4601204578109092
ENSCGRT00001012826,5'UTR,19,-6.601780387038808,-0.34746212563362144
ENSCGRT00001013163,5'UTR,19,-8.02800968392591,-0.42252682546978476
ENSCGRT00001013169,5'UTR,19,-6.164731568817706,-0.32445955625356343
ENSCGRT00001013175,5'UTR,19,-8.397599130345668,-0.44197890159714043
ENSCGRT00001013538,5'UTR,19,-8.238248942268983,-0.4335920495931044
ENSCGRT00001013518,5'UTR,19,-6.225311765442064,-0.3276479876548455
ENSCGRT00001013516,5'UTR,19,-6.943614170534402,-0.3654533773965475
ENSCGRT00001013503,5'UTR,19,-8.027627361017302,-0.42250670321143696
ENSCGRT00001013498,5'UTR,19,-6.387005987158047,-0.33615820985042355
ENSCGRT00001013496,5'UTR,19,-8.242799464608455,-0.43383155076886604
ENSCGRT00001013493,5'UTR,19,-7.030443844784396,-0.3700233602518103
ENSCGRT00001013472,5'UTR,19,-8.88559544828035,-0.46766291833054474
ENSCGRT00001013468,5'UTR,19,-8.036602713356244,-0.4229790901766444
ENSCGRT00001013458,5'UTR,19,-8.244021059833043,-0.4338958452543707
ENSCGRT00001013451,5'UTR,19,-7.14623417970075,-0.3761175884053026
ENSCGRT00001013449,5'UTR,19,-6.6628491197515265,-0.35067626946060665
ENSCGRT00001013440,5'UTR,19,-6.2616044508777335,-0.3295581289935649
ENSCGRT00001013424,5'UTR,19,-8.904194488844169,-0.4686418152023247
ENSCGRT00001013673,5'UTR,19,-6.292925142404219,-0.3312065864423273
ENSCGRT00001013671,5'UTR,19,-6.863364353839086,-0.3612297028336361
ENSCGRT00001013665,5'UTR,19,-8.538306813927923,-0.4493845691541012
ENSCGRT00001013659,5'UTR,19,-7.868555704421039,-0.41413451075900204
ENSCGRT00001013654,5'UTR,19,-8.078808607777262,-0.42520045304090853
ENSCGRT00001013629,5'UTR,19,-8.508294619078885,-0.4478049799515203
ENSCGRT00001013618,5'UTR,19,-9.056746917150386,-0.47667089037633614
ENSCGRT00001013616,5'UTR,19,-6.779830926142079,-0.35683320663905677
ENSCGRT00001013615,5'UTR,19,-7.705960652636242,-0.40557687645453905
ENSCGRT00001013608,5'UTR,19,-6.971228618291606,-0.36690676938376876
ENSCGRT00001013593,5'UTR,19,-8.706235774712452,-0.4582229355111817
ENSCGRT00001013582,5'UTR,19,-7.849943018070029,-0.41315489568789626
ENSCGRT00001013579,5'UTR,19,-8.34189707024344,-0.439047214223339
ENSCGRT00001013573,5'UTR,19,-8.317952027771948,-0.43778694883010255
ENSCGRT00001013555,5'UTR,19,-8.558705859332763,-0.450458203122777
ENSCGRT00001013554,5'UTR,19,-7.004650514590262,-0.3686658165573822
ENSCGRT00001013545,5'UTR,19,-9.014844781714068,-0.4744655148270562
ENSCGRT00001013417,5'UTR,19,-6.661770094575994,-0.3506194786618944
ENSCGRT00001013296,5'UTR,19,-6.511568521943447,-0.34271413273386564
ENSCGRT00001013294,5'UTR,19,-7.893723260853839,-0.4154591189923073
ENSCGRT00001013285,5'UTR,19,-6.898422828605578,-0.36307488571608304
ENSCGRT00001013278,5'UTR,19,-6.134044613849563,-0.32284445336050327
ENSCGRT00001013275,5'UTR,19,-6.166044792464581,-0.32452867328760954
ENSCGRT00001013264,5'UTR,19,-8.581564207771113,-0.45166127409321644
ENSCGRT00001013260,5'UTR,19,-7.411328587274718,-0.39006992564603776
ENSCGRT00001013252,5'UTR,19,-7.072056306258535,-0.3722134898030808
ENSCGRT00001013240,5'UTR,19,-7.988059968153093,-0.4204242088501628
ENSCGRT00001013239,5'UTR,19,-7.484478106949658,-0.39391990036577146
ENSCGRT00001013238,5'UTR,19,-6.141478026012467,-0.3232356855796035
ENSCGRT00001013230,5'UTR,19,-6.554010537896006,-0.3449479230471582
ENSCGRT00001013218,5'UTR,19,-8.880163455971312,-0.46737702399849007
ENSCGRT00001013217,5'UTR,19,-6.910715765647091,-0.3637218824024785
ENSCGRT00001013212,5'UTR,19,-6.579012154066167,-0.3462637975824298
ENSCGRT00001013211,5'UTR,19,-7.952100333890154,-0.41853159652053445
ENSCGRT00001013195,5'UTR,19,-7.902689738500021,-0.41593103886842214
ENSCGRT00001013185,5'UTR,19,-9.016926363053102,-0.4745750717396369
ENSCGRT00001013301,5'UTR,19,-8.344065345747635,-0.43916133398671764
ENSCGRT00001013302,5'UTR,19,-6.834371772801042,-0.3597037775158443
ENSCGRT00001013306,5'UTR,19,-7.005228192008943,-0.3686962206320496
ENSCGRT00001013308,5'UTR,19,-6.299995751656726,-0.3315787237714066
ENSCGRT00001013402,5'UTR,19,-8.547161239149492,-0.4498505915341838
ENSCGRT00001013386,5'UTR,19,-6.80998310997819,-0.3584201636830626
ENSCGRT00001013382,5'UTR,19,-6.309468390636824,-0.3320772837177276
ENSCGRT00001013378,5'UTR,19,-8.973876812870724,-0.4723093059405644
ENSCGRT00001013362,5'UTR,19,-6.5132618714256765,-0.3428032563908251
ENSCGRT00001013361,5'UTR,19,-8.146740896603223,-0.4287758366633275
ENSCGRT00001012635,5'UTR,19,-8.202480352808069,-0.4317094922530562
ENSCGRT00001013354,5'UTR,19,-7.8095296771139795,-0.41102787774284105
ENSCGRT00001013346,5'UTR,19,-8.103061751962416,-0.4264769343138114
ENSCGRT00001013342,5'UTR,19,-6.992346947131967,-0.36801826037536667
ENSCGRT00001013334,5'UTR,19,-7.955593368118705,-0.41871544042730025
ENSCGRT00001013329,5'UTR,19,-6.828637687787666,-0.3594019835677719
ENSCGRT00001013325,5'UTR,19,-6.744583156208696,-0.35497806085308925
ENSCGRT00001013317,5'UTR,19,-6.21565734842686,-0.32713986044351895
ENSCGRT00001013311,5'UTR,19,-7.972661484521225,-0.4196137623432224
ENSCGRT00001013310,5'UTR,19,-8.281424505844935,-0.4358644476760492
ENSCGRT00001013357,5'UTR,19,-8.353426417313873,-0.43965402196388803
ENSCGRT00001010652,5'UTR,19,-6.813071998614626,-0.3585827367691909
ENSCGRT00001009225,5'UTR,19,-7.08587415622663,-0.3729407450645595
ENSCGRT00001009223,5'UTR,19,-8.624528399591098,-0.4539225473468999
ENSCGRT00001009222,5'UTR,19,-8.544889058032195,-0.44973100305432606
ENSCGRT00001009219,5'UTR,19,-6.146887749770525,-0.32352040788265923
ENSCGRT00001009217,5'UTR,19,-6.812269006264561,-0.35854047401392425
ENSCGRT00001009216,5'UTR,19,-8.12664742821344,-0.42771828569544423
ENSCGRT00001009214,5'UTR,19,-6.64548837906486,-0.34976254626657155
ENSCGRT00001009213,5'UTR,19,-8.326281663925016,-0.4382253507328956
ENSCGRT00001009211,5'UTR,19,-8.886596137476824,-0.4677155861829907
ENSCGRT00001009210,5'UTR,19,-6.398722102627548,-0.33677484750671305
ENSCGRT00001009207,5'UTR,19,-9.065094364845756,-0.47711022972872397
ENSCGRT00001009206,5'UTR,19,-6.314105263001816,-0.33232132963167454
ENSCGRT00001009205,5'UTR,19,-8.133329266361535,-0.42806996138744924
ENSCGRT00001009204,5'UTR,19,-8.458176115480132,-0.4451671639726385
ENSCGRT00001009200,5'UTR,19,-8.81163838959255,-0.46377044155750263
ENSCGRT00001009198,5'UTR,19,-7.879411959055983,-0.41470589258189383
ENSCGRT00001009196,5'UTR,19,-8.020459948400537,-0.4221294709684493
ENSCGRT00001009185,5'UTR,19,-7.810338026529569,-0.4110704224489247
ENSCGRT00001009181,5'UTR,19,-8.747049372460879,-0.46037101960320415
ENSCGRT00001009226,5'UTR,19,-7.021062880590427,-0.369529625294233
ENSCGRT00001009175,5'UTR,19,-8.734560553849436,-0.4597137133604966
ENSCGRT00001009235,5'UTR,19,-8.291343928501782,-0.43638652255272536
ENSCGRT00001009289,5'UTR,19,-7.70792962220511,-0.4056805064318479
ENSCGRT00001009288,5'UTR,19,-8.313561927703313,-0.43755589093175334
ENSCGRT00001009281,5'UTR,19,-8.773556899575835,-0.46176615260925447
ENSCGRT00001009279,5'UTR,19,-7.775714815132826,-0.4092481481648856
ENSCGRT00001009277,5'UTR,19,-8.401681769716248,-0.44219377735348675
ENSCGRT00001009274,5'UTR,19,-8.80739585049743,-0.4635471500261805
ENSCGRT00001009271,5'UTR,19,-6.083633610299977,-0.3201912426473672
ENSCGRT00001009268,5'UTR,19,-7.905084646948074,-0.4160570866814776
ENSCGRT00001009263,5'UTR,19,-7.503992060286556,-0.3949469505413977
ENSCGRT00001009262,5'UTR,19,-8.404053489688678,-0.44231860472045675
ENSCGRT00001009261,5'UTR,19,-8.9088359081489,-0.46888610042888945
ENSCGRT00001009255,5'UTR,19,-6.516959060075603,-0.342997845267137
ENSCGRT00001009252,5'UTR,19,-7.413426977929866,-0.39018036725946664
ENSCGRT00001009251,5'UTR,19,-7.4035250421248575,-0.38965921274341353
ENSCGRT00001009250,5'UTR,19,-8.360845834921598,-0.4400445176274525
ENSCGRT00001009249,5'UTR,19,-7.593581462347509,-0.3996621822288163
ENSCGRT00001009247,5'UTR,19,-7.263153841375048,-0.38227125480921303
ENSCGRT00001009243,5'UTR,19,-9.048821473068806,-0.47625376174046347
ENSCGRT00001009239,5'UTR,19,-6.306452836875885,-0.3319185703618887
ENSCGRT00001009232,5'UTR,19,-7.115075166997454,-0.37447764036828707
ENSCGRT00001009171,5'UTR,19,-7.464164038740928,-0.3928507388811015
ENSCGRT00001009104,5'UTR,19,-8.71101097328039,-0.45847426175159944
ENSCGRT00001009100,5'UTR,19,-6.25183730299381,-0.32904406857862156
ENSCGRT00001009099,5'UTR,19,-6.14770073460931,-0.3235631965583847
ENSCGRT00001009097,5'UTR,19,-6.382305629760601,-0.335910822618979
ENSCGRT00001009091,5'UTR,19,-6.099793970997303,-0.3210417879472265
ENSCGRT00001009088,5'UTR,19,-7.811848397239558,-0.4111499156441873
ENSCGRT00001009084,5'UTR,19,-8.574496914044063,-0.451289311265477
ENSCGRT00001009082,5'UTR,19,-9.06850113971627,-0.47728953366927734
ENSCGRT00001009080,5'UTR,19,-7.666724305964944,-0.4035118055771023
ENSCGRT00001009077,5'UTR,19,-7.741847283453896,-0.40746564649757344
ENSCGRT00001009073,5'UTR,19,-8.826398318691586,-0.4645472799311361
ENSCGRT00001009063,5'UTR,19,-7.974949077188722,-0.4197341619573011
ENSCGRT00001009059,5'UTR,19,-6.429036091095267,-0.33837032058396144
ENSCGRT00001009056,5'UTR,19,-8.481050476924903,-0.44637107773288964
ENSCGRT00001009055,5'UTR,19,-7.06036291305439,-0.3715980480554942
ENSCGRT00001009048,5'UTR,19,-6.600727755444532,-0.34740672397076483
ENSCGRT00001009106,5'UTR,19,-8.660623107035706,-0.45582226879135296
ENSCGRT00001009114,5'UTR,19,-6.462772347675463,-0.3401459130355507
ENSCGRT00001009169,5'UTR,19,-6.624335466195504,-0.3486492350629213
ENSCGRT00001009167,5'UTR,19,-8.19224287367611,-0.4311706775619005
ENSCGRT00001009162,5'UTR,19,-7.653931493131329,-0.402838499638491
ENSCGRT00001009157,5'UTR,19,-8.417074147243708,-0.44300390248651095
ENSCGRT00001009156,5'UTR,19,-7.5891230052345255,-0.3994275265912908
ENSCGRT00001009153,5'UTR,19,-6.236805980401897,-0.32825294633694196
ENSCGRT00001009151,5'UTR,19,-6.205626898844744,-0.3266119420444602
ENSCGRT00001009150,5'UTR,19,-6.656883444329663,-0.35036228654366647
ENSCGRT00001009143,5'UTR,19,-7.204229112118086,-0.379169953269373
ENSCGRT00001009140,5'UTR,19,-7.871737653637579,-0.4143019817703989
ENSCGRT00001009135,5'UTR,19,-7.968482482101529,-0.4193938148474489
ENSCGRT00001009128,5'UTR,19,-6.186133567684955,-0.32558597724657656
ENSCGRT00001009127,5'UTR,19,-7.883903691966267,-0.41494229957717194
ENSCGRT00001009122,5'UTR,19,-7.5066639113097,-0.3950875742794579
ENSCGRT00001009121,5'UTR,19,-7.3213406570443995,-0.3853337187918105
ENSCGRT00001009118,5'UTR,19,-7.538683337296518,-0.3967728072261325
ENSCGRT00001009117,5'UTR,19,-6.5975342892760995,-0.34723864680400524
ENSCGRT00001009116,5'UTR,19,-7.254060807072204,-0.38179267405643175
ENSCGRT00001009111,5'UTR,19,-8.695453692455398,-0.4576554574976526
ENSCGRT00001009047,5'UTR,19,-6.948976802256294,-0.3657356211713839
ENSCGRT00001009295,5'UTR,19,-8.337361750545513,-0.43880851318660596
ENSCGRT00001009299,5'UTR,19,-6.697335385095804,-0.3524913360576739
ENSCGRT00001009485,5'UTR,19,-6.500765903760108,-0.3421455738821109
ENSCGRT00001009481,5'UTR,19,-6.677627287816013,-0.35145406777979016
ENSCGRT00001009480,5'UTR,19,-8.856897384537445,-0.46615249392302344
ENSCGRT00001009471,5'UTR,19,-7.487856080911402,-0.39409768846902116
ENSCGRT00001009469,5'UTR,19,-9.044723713667963,-0.4760380901930507
ENSCGRT00001009465,5'UTR,19,-8.470698503424437,-0.44582623702233876
ENSCGRT00001009463,5'UTR,19,-6.262106921991723,-0.32958457484166964
ENSCGRT00001009458,5'UTR,19,-6.293075273155829,-0.3312144880608331
ENSCGRT00001009456,5'UTR,19,-8.946664519717345,-0.4708770799851234
